reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1bd9276c-2bf1-4b1c-86a1-8994e9cebfd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Daftar bank paling ribet yang pernah saya temui,1,0,4.35.2,2024-10-17 03:22:20,"Hi Bachtiyar M. Arief, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-18 00:55:20,4.35.2
031b3547-2789-4dae-9c44-4c4b045d4b9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MAU INSTAL DI HP BARU AJA RIBET ANJG,1,0,4.34.1,2024-10-16 22:01:25,"Hi Kamito Kazehaya, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-17 00:55:36,4.34.1
89f50089-85f4-4ea2-b195-98bb4643190e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pendaftaran ribet, ga seperti bank lainnya, video call lost connection terus padahal sinyal jaringan bagus, kalo bukan buat payroll gabakalan buka rekening disini",1,3,4.35.2,2024-10-16 12:22:39,"Hi Yosafat Bagus W, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-17 00:54:22,4.35.2
8c1c06da-f6cc-4c5f-abbc-bc6d1e3c12e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau verifikasi via video call,selalu sistem eror gagal terus,parah bener",1,1,4.35.0,2024-10-13 14:10:50,"Hi Dedi Panca, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-14 01:48:14,4.35.0
a7640da6-e3d5-4e48-b12c-cad8ca9c6d37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lu pada gimana sih BANK OCBC, RESET PASSWORD DOANGGGGG RIBET AMAT, NUNGGU 3 HARI KERJAAA. GILAAA INI BANK RIBET BANGET PELAYANANNYA",1,0,4.35.1,2024-10-12 02:55:40,"Hi Dewi Wiliyan, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-14 01:42:11,4.35.1
c59064bd-ca8d-441d-a3ad-b539ccf97d5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ajggggg lah ni BANKsat pencopotan perangkat aja harus nunggu 3 hari gilaaa aja. Pelayanannya buruk dan lambat, cabang BSD tuh karyawan lu ga sopan nyet, mending cantikk ajg, gila ni bank ga kaya BANK BCA NYET.",1,1,,2024-10-11 06:04:41,"Hi Qimmau 01, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-11 06:47:33,
533ac389-d693-4542-9d10-0d9991d903dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak bisa di buka apk nya,",1,0,4.35.1,2024-10-10 07:49:04,"Hi Bayu Anggara, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-10 10:10:19,4.35.1
ab525a5f-f4ae-4449-a1e3-6bf24c74478c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah mah ribet, pengajuan sampe 5 hari terus ditolak. sy mohon tolong secepatnya segera di hapus semua data-data saya.",1,0,,2024-10-10 05:24:56,"Hi Putri Ameliasari, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-10 07:37:44,
b878ff2f-557c-4f06-8c32-c4b157baef2f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini harusnya bukan bintang 1 tapi -5 Ini bank harusnya tutup aja,gak jelas 2 kali ke banknya langsung cuma pengen benerin nama kurang spasi eh di reset berkali kali sama pihak bank malah gak bisa login,yg pertama sampai 2 jam ,gak sampai clear and clean kerjaannya malah bilang harus nunggu 1x24 jam ternyata dia bohong sama aja ,bank payah ke bank yang ke 2 beda cabang ,pelayanan banknya jg payah,ngebohongin konsumen hp nya gak supportlah jaringan lah.payah kalo bukan kerjaan ogah dah ngurus ini",1,1,4.35.1,2024-10-09 15:41:05,"Hi Bang Thoyib99, silakan infomasikan kendala kamu melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form dengan senang hati kami akan membantu. Terima kasih",2024-10-08 06:32:15,4.35.1
a6680fe4-92c0-43e9-933c-9aa32b3502cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong untuk operator ocbc jangan telfonin saya terus setiap hari, ganggu bgt tiap hari di telfonin mulu sehari bisa 2/3 kali nawarin kredit padahal g mau kredit",1,0,4.35.1,2024-10-09 10:02:14,"Hi Dava _024, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-10 00:55:04,4.35.1
fe3c4b84-005c-45cc-bfe6-ec0ca2661161,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transfer gagal tapi saldo berkurang sue,1,0,,2024-10-08 14:20:18,"Hi Uus Kusmiadi, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-09 00:50:50,
c85deb70-ffa5-4749-bd52-f6cda888a4ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,M banking paling susah login hp baru ribet gak ketulungan,1,3,4.35.1,2024-10-08 11:05:52,"Hi leoni Pramudita, mohon maaf atas ketidaknyamanannya. Supaya kami dapat membantu pengecekan lebih lanjut, Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-09 00:48:48,4.35.1
9c3fcbd7-8417-4be2-835c-79ed3377e97e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat banyak kurangnya,1,0,4.35.1,2024-10-07 23:38:21,"Hi 29_Ahmad Ahdian Faizan, terima kasih untuk reviewnya. Review yang kamu berikan akan menjadi masukan bagi kami agar lebih baik di masa mendatang. Terima kasih",2024-10-08 01:26:27,4.35.1
735e6743-0a0a-4eb7-9cd6-f1001eb83558,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu kehilangan koneksi ke server saat verifikasi,1,0,4.35.1,2024-10-07 08:35:04,"Hi DAYDAYAT, mohon maaf atas ketidaknyamanannya. Pastikan sinyal operator/internet Anda kuat & stabil. Setelah itu, tutup aplikasi, clear cache, restart jaringan & login kembali. Apabila masih terkendala, silakan menghubungi kami melalui Tanya OCBC di 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-08 01:22:03,4.35.1
0c70c717-a4a3-4fab-9fe0-864ad96573e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masuk aplikasinya pasword salah terus padahal mah udah bener..gimna tuh,1,0,,2024-10-06 12:51:39,"Hi Nokya Nok, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-08 01:20:40,
73e957dd-1afc-43ad-8974-e5a1e6519d1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak jelas info akan dapat poin seru kalo transaksi 500rbu dlm waktu 1bln, eh pas udh malah ada syaratnya harus ini itu, trus katanya ada cashback menyala dibulan berikutnya kalo deposito min 10juta udh deposito malah gk dapat cashback apa2. Yg mau gunain ini mending fikir2 dlu deh. Info diawal manis bgt tp pas udah kenyataan gak bangettt!!!!!",1,13,4.34.1,2024-10-04 00:06:04,"Hi Wiwit Indonesia, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-04 01:14:11,4.34.1
f1af88e1-d4ea-434c-a72d-ecd8b3fdc067,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Proses terlalu berbelit-belit dan tidak jelas,1,0,4.34.1,2024-10-02 15:49:56,"Hi Yosep Wijaya, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-03 01:11:31,4.34.1
552d836a-5682-4923-8711-347ee2918ef9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pliss stop lah jangan spam telepon, karena saya tidak ingin melanjutkan pendaftaran ocbc karena tidak mempunyai dana saya sudah bilang sudah cukup jangan telepon masih aja di spam telepon berasa kayak pinjol. Tolong hapus semua data data saya jangan di salah gunakan data data saya terimakasih.",1,0,,2024-10-02 14:14:50,"Hi Diyo Andrean, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-03 01:11:08,
43bc1914-f603-431b-9cea-ba0facd4f71c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bank paling ngeselin spam telfon penawaran kartu kredit terus menerus,1,1,4.34.1,2024-10-02 09:31:13,"Hi Zulfikar Rizki, mohon maaf atas ketidaknyamanannya. Kami sarankan untuk menghubungi kami melalui Tanya OCBC NISP 1500-999 atau informasikan kendala kamu melalui https://www.ocbcnisp.com/id/hubungi-kami/feedback-form agar kami bisa melakukan pengecekan lebih lanjut. Terima kasih",2022-08-25 08:42:00,4.34.1
5dc25ea9-d832-41dc-a8ad-a30a9caafb71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sesuai sama ranting .. aplikasi yg paling ribet cuma ini mau buka rekening tabungan aja di sulit .. maaf di unistal gak guna,1,0,,2024-10-01 17:06:03,"Hi Wawan Ardiyansa, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-02 01:10:16,
55b56fd2-b1e3-4690-b115-29feed1bda2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bank kocak, admin banyak banget 👎",1,0,4.35.1,2024-10-01 08:19:47,"Hi 아푸리리아카랜, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-02 01:09:33,4.35.1
1ae87bcd-0736-4d30-ba1b-bbad0a89e689,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Registrasinya banyaaak yang harus di isi Huh,1,0,4.35.1,2024-10-01 06:20:52,"Hi Emi Kasep, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-10-02 01:08:58,4.35.1
a251056a-de4b-4c27-9b18-d53d9f60d1a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jelek. Selalu masalah di pin transaksi, ga pernah ganti pin transaksi tapi salah? Alurnya pembukaan blokirnya rumit tidak bisa simple seperti bank konvensional lainnya.",1,9,4.34.1,2024-09-30 07:35:11,"Hi Erica Adryan, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-30 09:02:34,4.34.1
02b096cb-c25e-4937-80ca-4aba73739831,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah instal, sudah isi form, giliran mau verifikasi via video call malah gagal",1,0,,2024-09-30 05:04:41,"Hi Billy Sitompul, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-30 09:02:04,
ce5b2c79-7f0f-4207-97bc-5f436177fdda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super app. thanks.,1,0,4.35.0,2024-09-29 01:52:41,"Hi Benny Nathanael, terima kasih banyak untuk reviewnya. Gunakan selalu OCBC NISP ONeMobile untuk kenyamanan bertransaksi .Terima kasih.",2020-07-20 04:47:35,4.35.0
a3264b0a-4245-4345-b566-8a58e23c9855,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya ribet,1,1,4.34.1,2024-09-27 06:57:16,"Hi Sudar Yono, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-30 00:57:05,4.34.1
efc71e88-5690-4ca4-b0d2-79c6a0129c4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan sangat buruk,1,1,,2024-09-27 01:27:01,"Hi Irawan Irawan, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-27 05:47:32,
905ba0e9-f35e-4572-ac1f-1c1130ada67b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bank yang dari awal gabung sudah jahat pada saya. Pindahan dari Commonwealth. Saya isi 100 ribu, saldo yang muncul kurang dari 1000. Entah apa sebabnya. Parasit. Semoga segera hengkang OCBC dari Indonesia.",1,2,,2024-09-26 11:22:03,"Hi Gustin Silveria, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-27 05:47:08,
78c99042-f6ca-4d5a-a468-52b948537c44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dong, untuk bagian CS nya.. di upgrade skill dan knowledge nya.. masa tiap telpon beberapa kali ke call center.. jawaban CS nya beda beda.. sperti tidak ada standar SOP untuk penyelesaian masalah. Bank swasta loh ini..",1,12,4.34.1,2024-09-26 11:20:09,"Hi Leeyanto Darmansyah, mohon maaf atas ketidaknyamanannya. Saran yang kamu berikan akan menjadi perbaikan untuk kedepannya ya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-27 05:45:58,4.34.1
601b34fe-c3e6-4097-88f3-2e49b6844c97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat jelek, verifikasi video lemot mot....buruk lah",1,0,4.34.1,2024-09-25 14:29:14,"Hi Uwais Alqorni, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-26 00:56:14,4.34.1
3f4cd971-2c99-4e90-870e-cc52a2c959a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah ada email masuk pencairan uangnya,tpi uangnya ga masuk""",1,1,4.34.1,2024-09-25 05:31:01,"Hi Vaizal K, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-25 10:32:15,4.34.1
74535598-2521-46bf-9f7f-72844b095ca3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi terrribet sepanjang masa. Kapok daftar disni,1,0,,2024-09-24 13:22:44,"Hi Tegar David, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-25 01:07:23,
e6212f7a-0c76-46c8-b811-e161b0fe7715,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Telemarketing ganggu. Nawarin kredit terus. Sampe nyepam tiap 5x sehari. Kalah minum obat.,1,1,4.34.1,2024-09-19 11:47:53,"Hi Tjoetjoe Taslim, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-20 02:27:37,4.34.1
ddcb6349-681a-4526-8b1e-f3a99e64ded1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini aplikasi ribet amat sih buka mobile banking aja lemot bgt hadeeeh,1,1,4.34.1,2024-09-18 12:11:06,"Hi Daplun MV, mohon maaf atas ketidaknyamanannya. Mohon pastikan sinyal operator/internet Anda kuat & stabil. Setelah itu, tutup aplikasi, clear cache, restart jaringan & login kembali. Apabila masih terkendala, silakan menghubungi kami melalui Tanya OCBC di 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-18 23:49:38,4.34.1
481bdcb7-fa59-4e2a-b123-783e08a652ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapa mau cetak rekening koran selalu maintenance alasannya ya? Pas di bank juga g ada solusi. Percuma ada menu cetak atau save rekening koran sendiri kalau ujung2nya harus ke bank juga. Tolong di fix segera.,1,5,4.34.1,2024-09-18 10:44:29,"Hi Yehuda Laksana, mohon maaf atas ketidaknyamanannya. Silakan informasikan respon kendala kamu dengan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-18 23:45:30,4.34.1
4dd4792f-bf3f-4e74-b79c-7ba7ddd00395,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Customer service nya lelet banget....beda sama bank BSI cpt gak sampai 30 menit per orang,1,0,,2024-09-18 05:13:14,"Hi Neng Riska Ummi Azkia, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-18 07:56:12,
674321b6-d2a5-4271-a0af-d70e8afac54d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau donload ga jadi lah.,1,0,,2024-09-18 04:12:14,"Hi Wong Rantau, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-18 07:55:18,
6551b099-9fb7-4bd9-b7fd-a99c8f8ca36f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya bermasalah ya.? Sudah lakukan proses peralihan bank dari common ke OCBC.. tapi gagal terus.. tolong dibantu ya..,1,0,4.34.1,2024-09-16 03:02:53,"Hi Toni Iskandar, mohon maaf atas ketidaknyamanannya. Mohon pastikan sinyal operator/internet Anda kuat & stabil. Setelah itu, tutup aplikasi, clear cache, restart jaringan & login kembali. Apabila masih terkendala, silakan menghubungi kami melalui Tanya OCBC di 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-17 01:12:23,4.34.1
6388a4bb-205a-4617-bcff-1c2f3811d42a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"link y ga bisa di buka? nelpon cuman menguras pulsa lama penaganan y sampe 2 hari kerja malah di kasih kabar ga bisa, serius mbangking dari bank lain ga serumit ini, emng mbangking y ga bisa deteksi yah kalo pake hp yang sama? ribet banget m banking lain g gitu loh, senggaya kasih opsi verifikasi dua langkah daripada hrus nlpon cs yang lama banget butuh pulsa gede",1,35,4.33.0,2024-09-13 04:02:33,"Hi Sintia, mohon maaf atas ketidaknyamanannya. Kami sarankan untuk menghubungi kami melalui Tanya OCBC NISP 1500999 atau melalui link bit.ly/OM-FORM1 agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih",2021-05-17 04:07:54,4.33.0
7bca458d-e04e-495f-9e78-5c93d0bdab76,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Perangkat saya tidak di root, saya tidak bisa masuk dengan alasan perangkat saya di root , gak jelas banget sih",1,0,,2024-09-12 12:08:30,"Hi Andi Firmansyah, mohon maaf atas ketidaknyamanannya. Silakan menghubungi kami melalui Tanya OCBC di nomor 1500999 atau melalui https://www.ocbc.id/id/hubungi-kami/feedback-form. Terima kasih",2024-09-13 01:10:50,
d8f9014f-d193-4936-b3da-103f50ae5933,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebanyakan SALDO ngendap,, Jgn harap Laku diPasaran Indonesia yaa,,, lihat Seabank, dan byk lg Bank digital lain nya, Yg Sama sekali tdk membebankan Nasabah, Apaan Saldo Ngendap... BRI juga punya Produk Simpanan Yg 0 Rupiah tooh... Semoga Awet yaa, Commbank Juga Merger 😅😅😅",1,0,,2024-09-12 02:53:29,"Hi Must Topa, terima kasih untuk reviewnya. Review yang kamu berikan akan menjadi masukan bagi kami agar lebih baik di masa mendatang. Terima kasih",2024-09-13 01:09:51,
